Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,AvgOrderValue,FirstPurchase,CustomerLifetime,ValuePerDay,AvgTransactionValue,PurchaseFrequency,UniqueProducts
16881.0,67,1,432.0,3,2,2,7,432.0,1317724380000000000,67,6.447761194029851,432.0,0.44776119402985076,1
16882.0,67,3,705.12,3,3,3,9,18.080000000000002,1296063780000000000,317,2.224353312302839,235.04,0.28391167192429023,39
16883.0,187,19,2396.59,3,5,4,12,8.321493055555557,1259928420000000000,736,3.2562364130434784,126.1363157894737,0.7744565217391304,159
16884.0,38,4,1073.92,4,4,3,11,14.318933333333334,1274184000000000000,571,1.8807705779334503,268.48,0.21015761821366022,64
16885.0,15,4,710.74,5,4,3,12,5.005211267605634,1290171060000000000,385,1.8460779220779222,177.685,0.3116883116883117,121
16886.0,456,1,134.0,1,2,1,4,16.75,1284044880000000000,456,0.29385964912280704,134.0,0.06578947368421052,8
16887.0,35,3,660.72,4,3,3,10,6.477647058823529,1259674860000000000,738,0.8952845528455285,220.24,0.12195121951219512,94
16888.0,401,3,437.15,2,3,2,7,8.09537037037037,1262869620000000000,701,0.6236091298145506,145.71666666666667,0.12838801711840228,44
16889.0,195,6,2530.9,2,4,4,10,11.609633027522936,1274611560000000000,566,4.471554770318021,421.81666666666666,0.31802120141342755,163
16890.0,477,3,285.41,1,3,1,5,15.021578947368422,1273163220000000000,582,0.4903951890034365,95.13666666666667,0.15463917525773196,17
16891.0,2,11,2056.82,5,5,4,14,3.9860852713178296,1259930220000000000,736,2.7945923913043482,186.98363636363638,0.4483695652173913,335
16892.0,1,7,762.1,5,4,3,12,5.482733812949641,1260282000000000000,731,1.042544459644323,108.87142857142858,0.28727770177838574,119
16893.0,367,2,401.77,2,3,2,7,2.976074074074074,1290957240000000000,376,1.0685372340425532,200.885,0.1595744680851064,80
16894.0,502,3,1324.06,1,3,4,8,6.932251308900523,1277216460000000000,535,2.474878504672897,441.3533333333333,0.16822429906542058,186
16895.0,65,5,1121.42,3,4,3,10,6.558011695906433,1265972820000000000,666,1.683813813813814,224.28400000000002,0.22522522522522523,135
16896.0,555,1,103.95,1,2,1,4,5.775,1275493200000000000,555,0.1872972972972973,103.95,0.05405405405405406,18
16897.0,299,2,289.78,2,3,1,6,7.831891891891891,1296388320000000000,314,0.9228662420382164,144.89,0.19108280254777069,37
16898.0,26,5,1016.37,4,4,3,11,3.468839590443686,1273666680000000000,577,1.761473136915078,203.274,0.2599653379549393,223
16899.0,8,8,1721.02,5,5,4,14,9.61463687150838,1289142000000000000,397,4.335062972292191,215.1275,0.6045340050377834,101
16900.0,17,3,887.11,5,3,3,11,11.229240506329115,1317993420000000000,63,14.081111111111111,295.7033333333333,1.4285714285714286,78
16901.0,729,1,204.26,1,2,1,4,8.880869565217392,1260462600000000000,729,0.2801920438957476,204.26,0.0411522633744856,23
16902.0,116,1,1706.88,3,2,4,9,38.79272727272728,1313417820000000000,116,14.71448275862069,1706.88,0.25862068965517243,43
16903.0,29,3,1062.28,4,3,3,10,5.590947368421053,1287585720000000000,415,2.559710843373494,354.0933333333333,0.21686746987951808,148
16904.0,4,21,5132.37,5,5,5,15,5.226446028513238,1287936180000000000,411,12.487518248175181,244.39857142857142,1.5328467153284673,484
16905.0,5,17,5034.15,5,5,5,15,14.719736842105261,1260475440000000000,729,6.905555555555555,296.1264705882353,0.6995884773662551,171
16906.0,82,7,1448.8,3,4,4,11,6.439111111111111,1273756980000000000,575,2.5196521739130433,206.97142857142856,0.3652173913043478,180
16907.0,29,9,1707.9,4,5,4,13,6.69764705882353,1278005400000000000,526,3.246958174904943,189.76666666666668,0.5133079847908745,109
16908.0,722,1,252.59,1,2,1,4,12.6295,1261056900000000000,722,0.34984764542936286,252.59,0.04155124653739612,20
16909.0,72,1,379.14,3,2,2,7,21.063333333333333,1317228300000000000,72,5.265833333333333,379.14,0.4166666666666667,18
16910.0,4,8,1510.06,5,5,4,14,2.7606215722120657,1315577640000000000,91,16.594065934065934,188.7575,2.6373626373626373,318
16911.0,636,2,255.25,1,3,1,5,7.292857142857143,1266336720000000000,661,0.3861573373676248,127.625,0.0907715582450832,30
16912.0,29,15,4480.31,4,5,5,14,25.897745664739887,1260361920000000000,731,6.1290150478796175,298.68733333333336,0.615595075239398,130
16913.0,290,3,423.90999999999997,2,3,2,7,23.550555555555555,1267185960000000000,652,0.6501687116564416,141.3033333333333,0.1380368098159509,18
16914.0,36,1,208.46,4,2,1,7,5.4857894736842105,1320334020000000000,36,5.790555555555556,208.46,0.8333333333333334,25
16915.0,9,11,1543.18,5,5,4,14,20.853783783783786,1274275920000000000,569,2.712091388400703,140.2890909090909,0.5799648506151143,54
16916.0,24,4,1123.4,4,4,3,11,4.255303030303031,1287579360000000000,415,2.7069879518072293,280.85,0.2891566265060241,180
16917.0,277,2,1857.83,2,3,4,9,36.428039215686276,1268839440000000000,632,2.9396044303797466,928.915,0.0949367088607595,45
16918.0,50,16,3213.29,4,5,5,14,7.031269146608315,1259843220000000000,737,4.359959294436906,200.830625,0.6512890094979648,280
16919.0,156,24,5125.91,3,5,5,13,8.009234375,1282231680000000000,477,10.746142557651991,213.57958333333332,1.5094339622641508,230
16920.0,411,1,355.45,1,2,2,5,15.454347826086956,1287929220000000000,411,0.8648418491484184,355.45,0.07299270072992702,23
16921.0,61,3,446.67,3,3,2,8,4.701789473684211,1271604840000000000,600,0.7444500000000001,148.89000000000001,0.15,78
16922.0,573,1,611.08,1,2,2,5,5.008852459016394,1274009040000000000,573,1.066457242582897,611.08,0.05235602094240837,122
16923.0,12,32,13378.36,5,5,5,15,11.818339222614842,1264936440000000000,678,19.732094395280235,418.07375,1.415929203539823,431
16924.0,21,3,846.75,4,3,3,10,10.201807228915662,1316177640000000000,84,10.080357142857142,282.25,1.0714285714285714,69
16925.0,540,1,125.65,1,2,1,4,6.980555555555556,1276786980000000000,540,0.2326851851851852,125.65,0.05555555555555555,18
16926.0,371,5,1421.35,2,4,4,10,12.46798245614035,1277989020000000000,526,2.702186311787072,284.27,0.28517110266159695,63
16927.0,116,3,543.05,3,3,2,8,90.50833333333333,1292241420000000000,362,1.5001381215469611,181.01666666666665,0.24861878453038674,5
16928.0,80,29,4113.23,3,5,5,13,12.278298507462685,1265200200000000000,675,6.093674074074073,141.8355172413793,1.288888888888889,135
16929.0,4,7,1295.39,5,4,4,13,16.823246753246753,1310042340000000000,156,8.303782051282052,185.0557142857143,1.346153846153846,51
16930.0,26,3,380.55,4,3,2,9,7.0472222222222225,1317565500000000000,68,5.596323529411765,126.85000000000001,1.3235294117647058,47
16931.0,5,23,5233.62,5,5,5,15,5.228391608391608,1289136240000000000,397,13.182921914357681,227.5486956521739,1.7380352644836272,466
16932.0,53,3,440.71,4,3,2,9,3.060486111111111,1274105700000000000,571,0.7718213660245183,146.90333333333334,0.15761821366024517,116
16933.0,1,9,3181.25,5,5,5,15,10.969827586206897,1260370980000000000,730,4.357876712328767,353.47222222222223,0.36986301369863017,213
16934.0,55,6,2110.9900000000002,4,4,4,12,14.762167832167833,1269780180000000000,622,3.39387459807074,351.8316666666667,0.28938906752411575,128
16935.0,382,3,535.1,2,3,2,7,7.33013698630137,1287061740000000000,421,1.271021377672209,178.36666666666667,0.21377672209026127,55
16936.0,26,2,551.17,4,3,2,9,3.909007092198581,1290167640000000000,386,1.427901554404145,275.585,0.15544041450777202,122
16937.0,499,1,202.1,1,2,1,4,3.9627450980392154,1280339760000000000,499,0.40501002004008013,202.1,0.06012024048096193,49
16938.0,9,9,7043.18,5,5,5,15,8.424856459330144,1266418020000000000,660,10.671484848484848,782.5755555555556,0.4090909090909091,547
16939.0,489,3,449.0,1,3,2,6,10.204545454545455,1267363980000000000,649,0.6918335901386748,149.66666666666666,0.13867488443759632,38
16940.0,52,8,6427.66,4,5,5,14,10.218855325914149,1260277680000000000,731,8.79296853625171,803.4575,0.3283173734610123,360
16941.0,612,1,33.0,1,2,1,4,16.5,1270638780000000000,612,0.05392156862745098,33.0,0.04901960784313726,2
16942.0,13,9,1920.59,5,5,4,14,6.834839857651246,1303819140000000000,228,8.423640350877193,213.39888888888888,1.1842105263157896,159
16943.0,212,5,1299.49,2,4,4,10,37.12828571428572,1269524040000000000,624,2.082516025641026,259.898,0.24038461538461536,24
16944.0,610,1,101.36,1,2,1,4,14.48,1270810980000000000,610,0.1661639344262295,101.36,0.049180327868852465,7
16945.0,22,33,8548.16,4,5,5,14,18.03409282700422,1260358380000000000,731,11.693789329685362,259.0351515151515,1.3543091655266757,231
16946.0,383,5,1222.04,2,4,3,9,16.293866666666666,1267526940000000000,648,1.885864197530864,244.408,0.23148148148148145,69
16947.0,236,5,955.21,2,4,3,9,18.022830188679247,1267613640000000000,647,1.4763678516228749,191.042,0.23183925811437403,50
16948.0,139,7,868.77,3,4,3,10,20.203953488372093,1266760080000000000,656,1.3243445121951218,124.11,0.3201219512195122,20
16949.0,4,6,1286.27,5,4,4,13,21.437833333333334,1296130260000000000,317,4.057634069400631,214.37833333333333,0.5678233438485805,57
16950.0,57,10,3784.37,4,5,5,14,25.229133333333333,1264332360000000000,685,5.524627737226277,378.437,0.43795620437956206,111
16951.0,135,3,1277.75,3,3,4,10,14.857558139534884,1297177080000000000,304,4.203125,425.9166666666667,0.2960526315789474,73
16952.0,109,5,798.78,3,4,3,10,9.077045454545454,1260539520000000000,728,1.0972252747252746,159.756,0.20604395604395606,76
16953.0,30,1,20.8,4,2,1,7,20.8,1320854040000000000,30,0.6933333333333334,20.8,1.0,1
16954.0,1,20,6081.88,5,5,5,15,29.52368932038835,1263826140000000000,690,8.81431884057971,304.094,0.8695652173913043,83
16955.0,185,6,1309.41,3,4,4,11,22.972105263157896,1264937880000000000,678,1.931283185840708,218.235,0.2654867256637168,33
16956.0,18,1,308.74,5,2,2,9,19.29625,1321952160000000000,18,17.15222222222222,308.74,1.6666666666666667,16
16957.0,239,2,416.64,2,3,2,7,26.04,1299144300000000000,282,1.4774468085106383,208.32,0.2127659574468085,15
16958.0,435,1,809.44,1,2,3,6,10.93837837837838,1285856700000000000,435,1.8607816091954024,809.44,0.06896551724137931,69
16959.0,87,1,117.35000000000001,3,2,1,6,16.764285714285716,1315926180000000000,87,1.3488505747126438,117.35000000000001,0.3448275862068966,7
16960.0,39,8,2043.43,4,5,4,13,4.347723404255319,1267536960000000000,647,3.1583153013910357,255.42875,0.37094281298299847,334
16961.0,116,3,794.56,3,3,3,9,15.28,1277476560000000000,532,1.4935338345864662,264.8533333333333,0.16917293233082706,52
16962.0,410,1,251.04,2,2,1,5,16.736,1288092960000000000,410,0.6122926829268293,251.04,0.07317073170731708,15
16963.0,187,1,110.55000000000001,3,2,1,6,15.792857142857144,1307281680000000000,187,0.5911764705882353,110.55000000000001,0.16042780748663102,7
16964.0,733,2,207.85,1,3,1,5,34.641666666666666,1260103860000000000,733,0.2835607094133697,103.925,0.08185538881309685,6
16965.0,227,1,201.19,2,2,1,5,7.738076923076923,1303906080000000000,227,0.8862995594713656,201.19,0.13215859030837004,26
16966.0,8,7,2154.97,5,4,4,13,76.96321428571427,1302704220000000000,240,8.979041666666665,307.8528571428571,0.875,8
16967.0,189,1,319.02,3,2,2,7,15.19142857142857,1307111040000000000,189,1.6879365079365078,319.02,0.15873015873015872,21
16968.0,4,2,439.43,5,3,2,10,14.175161290322581,1314183060000000000,108,4.068796296296297,219.715,0.5555555555555556,31
16969.0,39,3,650.41,4,3,3,10,15.48595238095238,1306930200000000000,192,3.387552083333333,216.8033333333333,0.46875,42
16970.0,626,1,71.4,1,2,1,4,35.7,1269352200000000000,626,0.11405750798722046,71.4,0.04792332268370607,2
16971.0,38,1,357.21,4,2,2,8,8.712439024390243,1320159960000000000,38,9.400263157894736,357.21,0.7894736842105263,40
16972.0,383,2,786.25,2,3,3,8,8.934659090909092,1284031200000000000,457,1.7204595185995624,393.125,0.1312910284463895,54
16973.0,386,1,127.0,2,2,1,5,21.166666666666668,1290088560000000000,386,0.3290155440414508,127.0,0.07772020725388601,6
16974.0,523,2,365.5,1,3,2,6,45.6875,1274697780000000000,565,0.6469026548672566,182.75,0.10619469026548674,5
16975.0,423,3,926.12,1,3,3,7,20.580444444444446,1279798680000000000,506,1.8302766798418972,308.70666666666665,0.17786561264822134,44
16976.0,267,1,251.51999999999998,2,2,1,5,125.75999999999999,1300379580000000000,267,0.9420224719101123,251.51999999999998,0.11235955056179775,2
16977.0,395,4,496.0,2,4,2,8,17.714285714285715,1268910360000000000,632,0.7848101265822784,124.0,0.189873417721519,25
16978.0,78,3,768.88,3,3,3,9,11.475820895522387,1265905620000000000,666,1.1544744744744744,256.29333333333335,0.13513513513513514,65
16979.0,4,9,2859.74,5,5,4,14,22.168527131782945,1284561000000000000,450,6.354977777777777,317.74888888888887,0.6,82
16980.0,255,3,1473.3300000000002,2,3,4,9,13.154732142857144,1286460300000000000,428,3.4423598130841127,491.11000000000007,0.2102803738317757,91
16982.0,61,1,384.06,3,2,2,7,17.457272727272727,1318249680000000000,61,6.296065573770492,384.06,0.49180327868852464,22
16983.0,13,11,3710.22,5,5,5,15,14.900481927710842,1284899880000000000,447,8.30026845637584,337.29272727272723,0.7382550335570469,151
16984.0,88,9,10754.8,3,5,5,13,9.492321270962046,1267976040000000000,642,16.75202492211838,1194.9777777777776,0.42056074766355145,669
16985.0,17,23,10923.16,5,5,5,15,44.95127572016461,1260452040000000000,729,14.983758573388203,474.92,0.9465020576131687,130
16986.0,30,11,4888.75,4,5,5,14,28.096264367816094,1265294760000000000,673,7.264115898959881,444.4318181818182,0.4903417533432392,65
16987.0,3,11,2535.9,5,5,4,14,9.533458646616541,1259764440000000000,737,3.440841248303935,230.53636363636363,0.44776119402985076,155
16988.0,5,2,382.67,5,3,2,10,19.1335,1290676920000000000,380,1.0070263157894737,191.335,0.15789473684210528,20
16989.0,7,6,1133.25,5,4,3,12,94.4375,1310461860000000000,151,7.504966887417218,188.875,1.1920529801324504,7
16990.0,219,2,344.0,2,3,2,7,172.0,1286970120000000000,423,0.8132387706855791,172.0,0.14184397163120568,1
16991.0,421,1,1041.21,1,2,3,6,14.070405405405406,1287065280000000000,421,2.473182897862233,1041.21,0.07125890736342043,74
16992.0,11,13,5476.5,5,5,5,15,19.21578947368421,1265891760000000000,667,8.21064467766117,421.2692307692308,0.5847076461769115,212
16993.0,464,2,1950.9499999999998,1,3,4,8,69.67678571428571,1273672500000000000,576,3.387065972222222,975.4749999999999,0.10416666666666667,19
16996.0,30,9,2123.61,4,5,4,13,28.3148,1287404640000000000,418,5.080406698564594,235.95666666666668,0.645933014354067,32
16997.0,288,3,702.0,2,3,3,8,58.5,1295351460000000000,326,2.1533742331288344,234.0,0.2760736196319018,7
16998.0,150,5,402.0,3,4,2,9,67.0,1285079940000000000,444,0.9054054054054054,80.4,0.33783783783783783,2
16999.0,23,2,484.82,4,3,2,9,21.07913043478261,1317051780000000000,74,6.551621621621622,242.41,0.8108108108108107,21
17000.0,396,2,406.3,2,3,2,7,13.543333333333333,1288188960000000000,408,0.9958333333333333,203.15,0.14705882352941177,26
17001.0,1,19,6640.8,5,5,5,15,24.148363636363637,1269520860000000000,625,10.62528,349.5157894736842,0.912,108
17002.0,86,7,2571.55,3,4,4,11,30.613690476190477,1268063160000000000,641,4.011778471138846,367.36428571428576,0.32761310452418096,64
17003.0,402,4,830.16,2,4,3,9,7.4121428571428565,1273490400000000000,579,1.433782383419689,207.54,0.20725388601036268,90
17004.0,46,4,2425.16,4,4,4,12,34.64514285714286,1286811780000000000,424,5.719716981132075,606.29,0.2830188679245283,48
17005.0,471,2,742.36,1,3,3,7,37.118,1272624900000000000,589,1.2603735144312394,371.18,0.10186757215619695,14
17006.0,5,8,1636.32,5,5,4,14,12.587076923076923,1267795980000000000,644,2.5408695652173914,204.54,0.3726708074534162,103
17007.0,51,7,1120.1,4,4,3,11,16.71791044776119,1285681860000000000,437,2.563157894736842,160.0142857142857,0.4805491990846682,63
17008.0,429,1,81.36,1,2,1,4,81.36,1286378340000000000,429,0.18965034965034966,81.36,0.06993006993006992,1
17009.0,551,1,242.06,1,2,1,4,22.005454545454544,1275840060000000000,551,0.4393103448275862,242.06,0.0544464609800363,10
17010.0,18,1,195.36,5,2,1,8,17.76,1321886940000000000,18,10.853333333333333,195.36,1.6666666666666667,11
17011.0,30,3,671.7,4,3,3,10,23.989285714285717,1267177620000000000,652,1.0302147239263804,223.9,0.1380368098159509,27
17012.0,725,1,384.16,1,2,2,5,9.146666666666667,1260812040000000000,725,0.5298758620689655,384.16,0.041379310344827586,34
17014.0,8,3,586.33,5,3,2,10,7.923378378378379,1317728160000000000,67,8.751194029850748,195.44333333333336,1.3432835820895521,63
17015.0,29,3,1842.56,4,3,4,11,8.491059907834101,1307452740000000000,185,9.959783783783784,614.1866666666666,0.48648648648648646,182
17016.0,577,1,552.4,1,2,2,5,13.473170731707317,1273667520000000000,577,0.95736568457539,552.4,0.05199306759098787,41
17017.0,3,29,14110.61,5,5,5,15,33.27974056603774,1259846520000000000,736,19.17202445652174,486.5727586206897,1.1820652173913042,120
17018.0,41,6,2287.7,4,4,4,12,61.82972972972973,1260008820000000000,735,3.112517006802721,381.2833333333333,0.24489795918367346,26
17019.0,11,11,4012.2,5,5,5,15,5.627208976157083,1259754720000000000,738,5.4365853658536585,364.74545454545455,0.44715447154471544,344
17020.0,542,2,935.62,1,3,3,7,13.559710144927536,1267619220000000000,647,1.4460896445131375,467.81,0.09273570324574962,64
17021.0,442,6,1182.22,1,4,3,8,24.629583333333333,1272571500000000000,589,2.0071646859083194,197.03666666666666,0.30560271646859083,35
17022.0,31,2,260.0,4,3,1,8,16.25,1286101620000000000,433,0.6004618937644342,130.0,0.13856812933025403,16
17023.0,417,3,800.18,1,3,3,7,16.33020408163265,1263222540000000000,697,1.1480344332855092,266.72666666666663,0.1291248206599713,48
17024.0,45,3,95.85,4,3,1,8,31.95,1309858260000000000,158,0.6066455696202532,31.95,0.569620253164557,2
17025.0,61,5,1510.6399999999999,3,4,4,11,35.967619047619046,1268055420000000000,641,2.356692667706708,302.128,0.23400936037441497,31
17026.0,185,3,208.98,3,3,1,7,26.1225,1287415320000000000,417,0.5011510791366907,69.66,0.2158273381294964,4
17027.0,79,9,1327.1100000000001,3,5,4,12,7.135000000000001,1260447000000000000,730,1.8179589041095892,147.45666666666668,0.36986301369863017,126
17028.0,581,3,1593.83,1,3,4,8,16.777157894736842,1261146480000000000,721,2.2105825242718447,531.2766666666666,0.1248266296809986,85
17029.0,111,7,2137.3,3,4,4,11,73.7,1266142740000000000,664,3.2188253012048196,305.3285714285715,0.31626506024096385,19
17030.0,64,1,146.87,3,2,1,6,13.351818181818182,1317977340000000000,64,2.29484375,146.87,0.46875,11
17031.0,12,6,2773.85,5,4,4,13,55.477,1273243920000000000,581,4.774268502581755,462.30833333333334,0.3098106712564544,34
17032.0,548,8,3004.6,1,5,5,11,12.571548117154812,1260459360000000000,729,4.121536351165981,375.575,0.3292181069958848,183
17033.0,86,4,1332.79,3,4,4,11,33.31975,1289134500000000000,397,3.357153652392947,333.1975,0.3022670025188917,33
17034.0,16,5,1283.92,5,4,4,13,21.76135593220339,1279112100000000000,513,2.502768031189084,256.784,0.29239766081871343,49
17035.0,246,4,613.59,2,4,2,8,18.593636363636364,1259836620000000000,737,0.8325508819538671,153.3975,0.1628222523744912,29
17036.0,383,1,176.9,2,2,1,5,14.741666666666667,1290349560000000000,383,0.4618798955613577,176.9,0.07832898172323759,12
17037.0,88,1,1267.32,3,2,4,9,16.8976,1315918140000000000,88,14.401363636363635,1267.32,0.34090909090909094,75
17038.0,30,2,743.17,4,3,3,10,11.796349206349205,1287590640000000000,415,1.7907710843373492,371.585,0.14457831325301204,61
17039.0,604,1,1954.99,1,2,4,7,44.43159090909091,1271249760000000000,604,3.2367384105960264,1954.99,0.049668874172185434,44
17040.0,138,2,463.25,3,3,2,8,28.953125,1275923280000000000,550,0.8422727272727273,231.625,0.1090909090909091,15
17041.0,27,6,1686.28,4,4,4,12,13.071937984496124,1271600700000000000,600,2.8104666666666667,281.0466666666667,0.3,93
17042.0,3,5,1044.3799999999999,5,4,3,12,10.656938775510202,1302101580000000000,247,4.2282591093117405,208.87599999999998,0.6072874493927126,74
17043.0,32,8,2616.55,4,5,4,13,12.763658536585366,1260372000000000000,730,3.584315068493151,327.06875,0.32876712328767127,175
17044.0,25,12,11962.3,4,5,5,14,80.28389261744967,1260188700000000000,733,16.31964529331514,996.8583333333332,0.49113233287858116,92
17045.0,113,5,827.6800000000001,3,4,3,10,15.616603773584908,1286376720000000000,429,1.9293240093240094,165.536,0.34965034965034963,44
17046.0,157,5,1906.07,3,4,4,11,22.42435294117647,1269870360000000000,620,3.074306451612903,381.214,0.24193548387096772,76
17047.0,85,6,2289.23,3,4,4,11,16.121338028169014,1260262080000000000,732,3.127363387978142,381.53833333333336,0.24590163934426232,114
17048.0,118,7,2071.68,3,4,4,11,20.51168316831683,1263822900000000000,690,3.0024347826086952,295.9542857142857,0.30434782608695654,88
17049.0,3,19,9947.48,5,5,5,15,17.795134168157425,1267698180000000000,646,15.398575851393188,523.5515789473684,0.8823529411764706,316
17050.0,96,11,4691.79,3,5,5,13,13.142268907563025,1264517640000000000,682,6.8794574780058655,426.5263636363636,0.48387096774193544,193
17051.0,194,4,714.39,2,4,3,9,4.550254777070063,1269183300000000000,628,1.1375636942675158,178.5975,0.19108280254777069,107
17052.0,28,1,413.75,4,2,2,8,4.497282608695652,1321023000000000000,28,14.776785714285714,413.75,1.0714285714285714,72
17053.0,131,1,498.48,3,2,2,7,38.34461538461539,1312194180000000000,131,3.8051908396946565,498.48,0.22900763358778628,13
17054.0,28,5,1356.33,4,4,4,12,16.34132530120482,1302268440000000000,245,5.536040816326531,271.26599999999996,0.6122448979591837,64
17055.0,446,1,239.55,1,2,1,4,7.985,1284985260000000000,446,0.5371076233183857,239.55,0.06726457399103139,24
17056.0,738,1,128.60000000000002,1,2,1,4,16.075000000000003,1259672100000000000,738,0.1742547425474255,128.60000000000002,0.04065040650406504,8
17057.0,596,1,294.74,1,2,2,5,5.8948,1271964060000000000,596,0.49453020134228187,294.74,0.050335570469798654,48
17058.0,82,3,1179.89,3,3,3,9,19.030483870967743,1302772680000000000,240,4.9162083333333335,393.2966666666667,0.375,51
17059.0,30,9,5602.53,4,5,5,14,6.661747919143876,1264516980000000000,682,8.214853372434018,622.5033333333333,0.39589442815249265,349
17060.0,266,1,234.24,2,2,1,5,46.848,1300454820000000000,266,0.8806015037593985,234.24,0.11278195488721804,5
17061.0,74,11,5232.2300000000005,3,5,5,13,52.850808080808086,1303392540000000000,232,22.55271551724138,475.65727272727275,1.4224137931034482,57
17062.0,314,6,1208.22,2,4,3,9,7.3671951219512195,1285502220000000000,440,2.7459545454545453,201.37,0.4090909090909091,82
17063.0,21,13,3638.53,4,5,5,14,17.748926829268292,1259670960000000000,739,4.923585926928282,279.8869230769231,0.5277401894451962,150
17064.0,59,3,859.35,4,3,3,10,13.860483870967743,1295194200000000000,327,2.627981651376147,286.45,0.27522935779816515,53
17065.0,638,2,194.7,1,3,1,5,16.224999999999998,1268394000000000000,638,0.30517241379310345,97.35,0.09404388714733543,6
17066.0,726,1,228.34,1,2,1,4,12.685555555555556,1260710640000000000,726,0.31451790633608817,228.34,0.04132231404958678,17
17067.0,725,3,454.54,1,3,2,6,34.964615384615385,1260273780000000000,732,0.6209562841530055,151.51333333333335,0.12295081967213116,8
17068.0,12,47,9161.08,5,5,5,15,8.9463671875,1269786360000000000,621,14.752141706924316,194.91659574468085,2.2705314009661834,250
17069.0,28,14,5794.28,4,5,5,14,19.641627118644067,1259843220000000000,737,7.861981004070556,413.8771428571428,0.5698778833107191,202
17070.0,114,2,445.32,3,3,2,8,4.241142857142857,1288022220000000000,410,1.0861463414634147,222.66,0.14634146341463417,102
17071.0,28,13,3801.2000000000003,4,5,5,14,17.930188679245283,1264338300000000000,684,5.557309941520468,292.40000000000003,0.5701754385964912,141
17072.0,625,1,282.05,1,2,1,4,12.820454545454545,1269448380000000000,625,0.45128,282.05,0.048,20
17073.0,18,4,1446.09,5,4,4,13,8.310862068965516,1314023820000000000,109,13.266880733944953,361.5225,1.1009174311926606,142
17074.0,563,1,203.05,1,2,1,4,50.7625,1274875440000000000,563,0.3606571936056839,203.05,0.05328596802841919,4
17075.0,18,10,2241.73,5,5,4,14,11.20865,1260789840000000000,726,3.0877823691460056,224.173,0.4132231404958678,153
17076.0,36,6,1242.75,4,4,3,11,24.855,1259928720000000000,736,1.6885190217391304,207.125,0.24456521739130432,31
17077.0,578,1,306.0,1,2,2,5,306.0,1273509360000000000,578,0.5294117647058824,306.0,0.051903114186851215,1
17078.0,36,2,378.2,4,3,2,9,13.507142857142856,1320346140000000000,36,10.505555555555555,189.1,1.6666666666666667,28
17079.0,78,1,118.80000000000001,3,2,1,6,59.400000000000006,1316705640000000000,78,1.5230769230769232,118.80000000000001,0.3846153846153846,2
17080.0,22,7,957.53,4,4,3,11,29.016060606060606,1278000180000000000,526,1.8203992395437263,136.79,0.3992395437262357,26
17081.0,25,6,964.39,4,4,3,11,4.506495327102804,1266844740000000000,655,1.4723511450381679,160.73166666666665,0.2748091603053435,166
17082.0,33,6,4732.03,4,4,5,13,27.835470588235292,1260876300000000000,725,6.526937931034483,788.6716666666666,0.2482758620689655,117
17083.0,109,9,4049.79,3,5,5,13,35.2155652173913,1265715960000000000,669,6.053497757847533,449.9766666666667,0.40358744394618834,30
17084.0,35,3,5202.97,4,3,5,12,17.6971768707483,1289226000000000000,396,13.138813131313132,1734.3233333333335,0.2272727272727273,263
17085.0,123,28,7891.41,3,5,5,13,7.915155466399198,1260101760000000000,734,10.751239782016349,281.8360714285714,1.1444141689373297,411
17086.0,7,6,2050.08,5,4,4,13,21.355,1317986520000000000,64,32.0325,341.68,2.8125,76
17087.0,738,1,221.53,1,2,1,4,18.460833333333333,1259750460000000000,738,0.30017615176151763,221.53,0.04065040650406504,12
17088.0,28,4,1991.01,4,4,4,12,17.313130434782607,1301564880000000000,254,7.838622047244095,497.7525,0.47244094488188976,96
17089.0,386,1,128.45,2,2,1,5,32.1125,1290094380000000000,386,0.3327720207253886,128.45,0.07772020725388601,4
17090.0,4,13,3149.48,5,5,5,15,34.23347826086957,1279555320000000000,508,6.199763779527559,242.2676923076923,0.7677165354330708,54
17091.0,3,19,7811.1,5,5,5,15,16.479113924050633,1260978300000000000,723,10.803734439834026,411.1105263157895,0.7883817427385892,242
17092.0,50,11,5594.96,4,5,5,14,14.093098236775818,1265128920000000000,675,8.28882962962963,508.63272727272727,0.4888888888888889,273
17093.0,593,1,235.88,1,2,1,4,18.144615384615385,1272277320000000000,593,0.3977740303541315,235.88,0.050590219224283306,13
17094.0,322,2,402.20000000000005,2,3,2,7,22.34444444444445,1286880480000000000,424,0.9485849056603775,201.10000000000002,0.14150943396226415,18
17095.0,23,7,2572.25,4,4,4,12,18.775547445255473,1260880320000000000,725,3.5479310344827586,367.4642857142857,0.28965517241379307,110
17096.0,15,11,3759.18,5,5,5,15,17.323410138248846,1275490080000000000,555,6.773297297297297,341.74363636363637,0.5945945945945946,162
17097.0,2,9,1340.45,5,5,4,14,4.324032258064516,1286287740000000000,430,3.117325581395349,148.9388888888889,0.627906976744186,182
17098.0,382,3,591.0699999999999,2,3,2,7,32.837222222222216,1276770600000000000,541,1.092550831792976,197.0233333333333,0.16635859519408502,10
17099.0,533,1,582.17,1,2,2,5,14.55425,1277396700000000000,533,1.0922514071294558,582.17,0.056285178236397754,40
17100.0,18,2,971.74,5,3,3,11,14.949846153846154,1321893360000000000,18,53.98555555555556,485.87,3.3333333333333335,65
